Sales Report,,,,,,,,,,,,,,,,,
Date,Day,Sales Rep,Product,Units, Price ,Total Sales,City,Region,,,,,,,,,
05 October 2030,Thursday,Cindy  Becker,Nestle Rowntree Fruit Pastil,1,327.00,327,Bangalore,South,,,,,,,,,
06 October 2030,Friday,Guillermo  Potter,Nestle Fab,6,352.00,2112,Nainital,North,,,,,,,,,
07 October 2030,Saturday,Max  Rodgers,Nestle Aero Mint Potz,3,134.00,402,Nagpur,West,,,,,,,,,
08 October 2030,Sunday,Brooke  Horton,Nestle Toffee Crumble,1,464.00,464,Nainital,North,,,,,,,,,
09 October 2030,Monday,Paulette  Spencer,Nestle Milky Bar Stick,1,190.00,190,Hyderabad,South,,,,,,,,,
10 October 2030,Tuesday,Paulette  Spencer,Nestle Toffee Crumble,4,194.00,776,Hyderabad,South,,,,,,,,,
11 October 2030,Wednesday,Allan  Ramos,Nestle Aero Mint Potz,1,196.00,196,Jodhpur,North,,,,,,,,,
12 October 2030,Thursday,Brooke  Horton,Nestle Smarties Pop-Up,2,219.00,438,Nainital,North,,,,,,,,,
13 October 2030,Friday,Cecilia  Manning,Nestle Fab,3,190.00,570,Trivandrum,South,,,,,,,,,
14 October 2030,Saturday,Shari  Silva,Nestle Kit Kat Cone,3,344.00,1032,Mysore,South,,,,,,,,,
15 October 2030,Sunday,Willie  Vega,Nestle Aero Mint Potz,4,291.00,1164,Delhi,North,,,,,,,,,
16 October 2030,Monday,Ivan  Adkins,Nestle Smarties Pop-Up,3,298.00,894,Mumbai,West,,,,,,,,,
17 October 2030,Tuesday,Rachel  Gomez,Nestle Toffee Crumble,1,289.00,289,Delhi,North,,,,,,,,,
18 October 2030,Wednesday,Andrew  Meyer,Nestle Rowntree Screamers,1,324.00,324,Mumbai,West,,,,,,,,,
19 October 2030,Thursday,Della  Jensen,Nestle Maxibon Cookie,3,272.00,816,Patna,East,,,,,,,,,
20 October 2030,Friday,Robert  Munoz,Nestle Fab,3,342.00,1026,Delhi,North,,,,,,,,,
21 October 2030,Saturday,Kyle  Carr,Nestle Aero Mint Potz,3,186.00,558,Delhi,North,,,,,,,,,
22 October 2030,Sunday,Billie  Chandler,Nestle Milky Bar Stick,1,337.00,337,Surat,West,,,,,,,,,
23 October 2030,Monday,Felicia  Jennings,Nestle Milky Bar Stick,9,134.00,1206,Pune,West,,,,,,,,,
24 October 2030,Tuesday,Carla  Mccormick,Nestle Rowntree Fruit Pastil,2,193.00,386,Varanasi,North,,,,,,,,,
25 October 2030,Wednesday,Jenny  Garcia,Nestle Toffee Crumble,3,190.00,570,Shimla,North,,,,,,,,,
26 October 2030,Thursday,Don  Gonzales,Nestle Rowntree Screamers,3,288.00,864,Mysore,South,,,,,,,,,
27 October 2030,Friday,Lula  Daniels,Nestle Kit Kat Cone,3,424.00,1272,Nainital,North,,,,,,,,,
28 October 2030,Saturday,Salvador  Bass,Nestle Milky Bar Stick,1,230.00,230,Goa,West,,,,,,,,,
29 October 2030,Sunday,Sonya  Mullins,Nestle Smarties Pop-Up,2,151.00,302,Kolkata,East,,,,,,,,,
30 October 2030,Monday,Trevor  Jones,Nestle Fab,1,148.00,148,Pune,West,,,,,,,,,
31 October 2030,Tuesday,Lynette  Brewer,Nestle Aero Mint Potz,4,191.00,764,Varanasi,North,,,,,,,,,
01 November 2030,Wednesday,Ivan  Adkins,Nestle Smarties Pop-Up,1,320.00,320,Mumbai,West,,,,,,,,,
02 November 2030,Thursday,Jenny  Garcia,Nestle Fab,2,311.00,622,Shimla,North,,,,,,,,,
03 November 2030,Friday,Brooke  Horton,Nestle Smarties Pop-Up,2,359.00,718,Nainital,North,,,,,,,,,
04 November 2030,Saturday,Brooke  Horton,Nestle Nobbly Bobbly,1,305.00,305,Nainital,North,,,,,,,,,
05 November 2030,Sunday,Pauline  Beck,Nestle Milky Bar Stick,2,280.00,560,Pune,West,,,,,,,,,
06 November 2030,Monday,Shari  Silva,Nestle Toffee Crumble,1,136.00,136,Mysore,South,,,,,,,,,
07 November 2030,Tuesday,Edwin  Malone,Nestle Rowntree Screamers,3,166.00,498,Kolkata,East,,,,,,,,,
08 November 2030,Wednesday,Max  Rodgers,Nestle Toffee Crumble,3,239.00,717,Nagpur,West,,,,,,,,,
09 November 2030,Thursday,Peter  Hodges,Nestle Toffee Crumble,17,201.00,3417,Shimla,North,,,,,,,,,
10 November 2030,Friday,Herman  Williams,Nestle Aero Mint Potz,11,357.00,3927,Darjeeling,East,,,,,,,,,
11 November 2030,Saturday,Sylvester  Morales,Nestle Fab,2,474.00,948,Mumbai,West,,,,,,,,,
12 November 2030,Sunday,Carla  Mccormick,Nestle Milky Bar Stick,1,431.00,431,Varanasi,North,,,,,,,,,
13 November 2030,Monday,Cecilia  Manning,Nestle Smarties Pop-Up,2,213.00,426,Trivandrum,South,,,,,,,,,
14 November 2030,Tuesday,Rachel  Gomez,Nestle Fab,1,352.00,352,Delhi,North,,,,,,,,,
15 November 2030,Wednesday,Marian  Hill,Nestle Rowntree Fruit Pastil,20,152.00,3040,Trivandrum,South,,,,,,,,,
16 November 2030,Thursday,Salvador  Bass,Nestle Toffee Crumble,2,352.00,704,Goa,West,,,,,,,,,
17 November 2030,Friday,Cassandra  Franklin,Nestle Smarties Pop-Up,2,172.00,344,Delhi,North,,,,,,,,,
18 November 2030,Saturday,Ernest  Davis,Nestle Fab,3,111.00,333,Mumbai,West,,,,,,,,,
19 November 2030,Sunday,Jenny  Garcia,Nestle Milky Bar Stick,1,442.00,442,Shimla,North,,,,,,,,,
20 November 2030,Monday,Drew  Rogers,Nestle Aero Mint Potz,2,410.00,820,Delhi,North,,,,,,,,,
21 November 2030,Tuesday,Lynette  Brewer,Nestle Kit Kat Cone,1,220.00,220,Varanasi,North,,,,,,,,,
22 November 2030,Wednesday,Tiffany  May,Nestle Fab,2,199.00,398,Agra,North,,,,,,,,,
23 November 2030,Thursday,Trevor  Jones,Nestle Toffee Crumble,2,491.00,982,Pune,West,,,,,,,,,
24 November 2030,Friday,Patty  Thompson,Nestle Milky Bar Stick,3,198.00,594,Mumbai,West,,,,,,,,,
25 November 2030,Saturday,Iris  Underwood,Nestle Nobbly Bobbly,3,475.00,1425,Pune,West,,,,,,,,,
26 November 2030,Sunday,Elbert  Klein,Nestle Fab,2,451.00,902,Cochin,South,,,,,,,,,
27 November 2030,Monday,Brooke  Horton,Nestle Rolo Potz,3,171.00,513,Nainital,North,,,,,,,,,
28 November 2030,Tuesday,Della  Jensen,Nestle Fab,3,167.00,501,Patna,East,,,,,,,,,
29 November 2030,Wednesday,Don  Gonzales,Nestle Kit Kat Cone,1,365.00,365,Mysore,South,,,,,,,,,
30 November 2030,Thursday,Bernadette  Page,Nestle Nobbly Bobbly,14,237.00,3318,Delhi,North,,,,,,,,,
01 December 2030,Friday,Paulette  Spencer,Nestle Toffee Crumble,3,125.00,375,Hyderabad,South,,,,,,,,,
02 December 2030,Saturday,Salvador  Bass,Nestle Fab,3,106.00,318,Goa,West,,,,,,,,,
03 December 2030,Sunday,Isabel  Cross,Nestle Aero Mint Potz,14,412.00,5768,Ranchi,East,,,,,,,,,
04 December 2030,Monday,Fernando  Rowe,Nestle Nobbly Bobbly,2,160.00,320,Ahmedabad,West,,,,,,,,,
05 December 2030,Tuesday,Sandra  Floyd,Nestle Rowntree Screamers,3,173.00,519,Nainital,North,,,,,,,,,
06 December 2030,Wednesday,Trevor  Jones,Nestle Rolo Potz,3,106.00,318,Pune,West,,,,,,,,,
07 December 2030,Thursday,Elbert  Klein,Nestle Toffee Crumble,2,495.00,990,Cochin,South,,,,,,,,,
08 December 2030,Friday,Della  Jensen,Nestle Smarties Pop-Up,1,274.00,274,Patna,East,,,,,,,,,
09 December 2030,Saturday,Salvador  Bass,Nestle Rowntree Fruit Pastil,25,472.00,11800,Goa,West,,,,,,,,,
10 December 2030,Sunday,Christina  Fuller,Nestle Aero Mint Potz,1,235.00,235,Nagpur,West,,,,,,,,,
11 December 2030,Monday,Pauline  Beck,Nestle Aero Mint Potz,3,431.00,1293,Pune,West,,,,,,,,,
12 December 2030,Tuesday,Della  Jensen,Nestle Rolo Potz,1,359.00,359,Patna,East,,,,,,,,,
13 December 2030,Wednesday,Cassandra  Franklin,Nestle Milky Bar Stick,2,292.00,584,Delhi,North,,,,,,,,,
14 December 2030,Thursday,Lance  Yates,Nestle Kit Kat Cone,2,335.00,670,Srinagar,North,,,,,,,,,
15 December 2030,Friday,Ruben  Nunez,Nestle Milky Bar Stick,1,220.00,220,Ahmedabad,West,,,,,,,,,
16 December 2030,Saturday,Johanna  Boone,Nestle Fab,2,232.00,464,Mysore,South,,,,,,,,,
17 December 2030,Sunday,Isabel  Cross,Nestle Fab,2,218.00,436,Ranchi,East,,,,,,,,,
18 December 2030,Monday,Christina  Fuller,Nestle Smarties Pop-Up,3,370.00,1110,Nagpur,West,,,,,,,,,
19 December 2030,Tuesday,Ernest  Davis,Nestle Kit Kat Cone,1,408.00,408,Mumbai,West,,,,,,,,,
20 December 2030,Wednesday,Don  Gonzales,Nestle Milky Bar Stick,2,445.00,890,Mysore,South,,,,,,,,,
21 December 2030,Thursday,Lula  Daniels,Nestle Aero Mint Potz,21,458.00,9618,Nainital,North,,,,,,,,,
22 December 2030,Friday,Cindy  Becker,Nestle Milky Bar Stick,2,407.00,814,Bangalore,South,,,,,,,,,
23 December 2030,Saturday,Elvira  Bowman,Nestle Kit Kat Cone,3,147.00,441,Srinagar,North,,,,,,,,,
24 December 2030,Sunday,Edwin  Malone,Nestle Smarties Pop-Up,23,111.00,2553,Kolkata,East,,,,,,,,,
25 December 2030,Monday,Jenny  Garcia,Nestle Rowntree Fruit Pastil,20,132.00,2640,Shimla,North,,,,,,,,,
26 December 2030,Tuesday,Jaime  Pearson,Nestle Fab,1,424.00,424,Jodhpur,North,,,,,,,,,
27 December 2030,Wednesday,Christina  Fuller,Nestle Smarties Pop-Up,3,374.00,1122,Nagpur,West,,,,,,,,,
28 December 2030,Thursday,Marian  Hill,Nestle Rowntree Fruit Pastil,2,365.00,730,Trivandrum,South,,,,,,,,,
29 December 2030,Friday,Kyle  Carr,Nestle Rowntree Fruit Pastil,3,148.00,444,Delhi,North,,,,,,,,,
30 December 2030,Saturday,Mable  Lindsey,Nestle Milky Bar Stick,2,251.00,502,Ahmedabad,West,,,,,,,,,
31 December 2030,Sunday,Drew  Rogers,Nestle Rowntree Fruit Pastil,1,257.00,257,Delhi,North,,,,,,,,,
01 January 2031,Monday,Shari  Silva,Nestle Rowntree Fruit Pastil,1,176.00,176,Mysore,South,,,,,,,,,
02 January 2031,Tuesday,Allan  Ramos,Nestle Smarties Pop-Up,3,320.00,960,Jodhpur,North,,,,,,,,,
03 January 2031,Wednesday,Della  Jensen,Nestle Milky Bar Stick,3,321.00,963,Patna,East,,,,,,,,,
04 January 2031,Thursday,Jenny  Garcia,Nestle Toffee Crumble,4,335.00,1340,Shimla,North,,,,,,,,,
05 January 2031,Friday,Lorraine  Gibson,Nestle Rolo Potz,3,143.00,429,Kolkata,East,,,,,,,,,
06 January 2031,Saturday,Cecilia  Manning,Nestle Rowntree Screamers,2,166.00,332,Trivandrum,South,,,,,,,,,
07 January 2031,Sunday,Lee  Mack,Nestle Toffee Crumble,2,331.00,662,Delhi,North,,,,,,,,,
08 January 2031,Monday,Jenny  Garcia,Nestle Maxibon Cookie,1,164.00,164,Shimla,North,,,,,,,,,
09 January 2031,Tuesday,Fernando  Rowe,Nestle Toffee Crumble,2,261.00,522,Ahmedabad,West,,,,,,,,,
10 January 2031,Wednesday,Guillermo  Potter,Nestle Smarties Pop-Up,3,301.00,903,Nainital,North,,,,,,,,,
11 January 2031,Thursday,Peter  Hodges,Nestle Maxibon Cookie,1,129.00,129,Shimla,North,,,,,,,,,
12 January 2031,Friday,Eddie  Green,Nestle Rowntree Fruit Pastil,2,134.00,268,Durgapur,East,,,,,,,,,
13 January 2031,Saturday,Jenny  Garcia,Nestle Smarties Pop-Up,3,260.00,780,Shimla,North,,,,,,,,,
14 January 2031,Sunday,Christina  Fuller,Nestle Aero Mint Potz,3,241.00,723,Nagpur,West,,,,,,,,,
15 January 2031,Monday,Robert  Munoz,Nestle Fab,3,159.00,477,Delhi,North,,,,,,,,,
16 January 2031,Tuesday,Brooke  Horton,Nestle Milky Bar Stick,2,472.00,944,Nainital,North,,,,,,,,,
17 January 2031,Wednesday,Christy  Olson,Nestle Rowntree Fruit Pastil,2,326.00,652,Surat,West,,,,,,,,,
18 January 2031,Thursday,Edwin  Malone,Nestle Rowntree Screamers,2,184.00,368,Kolkata,East,,,,,,,,,
19 January 2031,Friday,Della  Jensen,Nestle Rowntree Fruit Pastil,3,243.00,729,Patna,East,,,,,,,,,
20 January 2031,Saturday,Jenny  Garcia,Nestle Aero Mint Potz,2,142.00,284,Shimla,North,,,,,,,,,
21 January 2031,Sunday,Mable  Lindsey,Nestle Rolo Potz,2,329.00,658,Ahmedabad,West,,,,,,,,,
22 January 2031,Monday,Beth  Tucker,Nestle Fab,2,400.00,800,Pune,West,,,,,,,,,
23 January 2031,Tuesday,Bethany  Pena,Nestle Fab,2,402.00,804,Nagpur,West,,,,,,,,,
24 January 2031,Wednesday,Sylvester  Morales,Nestle Aero Mint Potz,1,291.00,291,Mumbai,West,,,,,,,,,
25 January 2031,Thursday,Ruben  Nunez,Nestle Smarties Pop-Up,2,486.00,972,Ahmedabad,West,,,,,,,,,
26 January 2031,Friday,Isabel  Cross,Nestle Smarties Pop-Up,2,368.00,736,Ranchi,East,,,,,,,,,
27 January 2031,Saturday,Ernest  Davis,Nestle Rowntree Screamers,2,422.00,844,Mumbai,West,,,,,,,,,
28 January 2031,Sunday,Allan  Ramos,Nestle Kit Kat Cone,1,300.00,300,Jodhpur,North,,,,,,,,,
29 January 2031,Monday,Colleen  Warren,Nestle Toffee Crumble,2,221.00,442,Ahmedabad,West,,,,,,,,,
30 January 2031,Tuesday,Brooke  Horton,Nestle Toffee Crumble,2,178.00,356,Nainital,North,,,,,,,,,
31 January 2031,Wednesday,Isabel  Cross,Nestle Aero Mint Potz,4,353.00,1412,Ranchi,East,,,,,,,,,
01 February 2031,Thursday,Cecilia  Manning,Nestle Kit Kat Cone,3,227.00,681,Trivandrum,South,,,,,,,,,
02 February 2031,Friday,Tiffany  May,Nestle Rolo Potz,3,251.00,753,Agra,North,,,,,,,,,
03 February 2031,Saturday,Shari  Silva,Nestle Rolo Potz,2,304.00,608,Mysore,South,,,,,,,,,
04 February 2031,Sunday,Cassandra  Franklin,Nestle Aero Mint Potz,2,249.00,498,Delhi,North,,,,,,,,,
05 February 2031,Monday,Blake  Bridges,Nestle Aero Mint Potz,1,196.00,196,Cochin,South,,,,,,,,,
06 February 2031,Tuesday,Guillermo  Potter,Nestle Milky Bar Stick,2,262.00,524,Nainital,North,,,,,,,,,
07 February 2031,Wednesday,Drew  Rogers,Nestle Kit Kat Cone,1,458.00,458,Delhi,North,,,,,,,,,
08 February 2031,Thursday,Della  Jensen,Nestle Rolo Potz,2,256.00,512,Patna,East,,,,,,,,,
09 February 2031,Friday,Cassandra  Franklin,Nestle Rowntree Fruit Pastil,3,454.00,1362,Delhi,North,,,,,,,,,
10 February 2031,Saturday,Elvira  Bowman,Nestle Toffee Crumble,2,462.00,924,Srinagar,North,,,,,,,,,
11 February 2031,Sunday,Della  Jensen,Nestle Smarties Pop-Up,3,387.00,1161,Patna,East,,,,,,,,,
12 February 2031,Monday,Ivan  Adkins,Nestle Smarties Pop-Up,3,206.00,618,Mumbai,West,,,,,,,,,
13 February 2031,Tuesday,Bobbie  Ryan,Nestle Milky Bar Stick,2,328.00,656,Darjeeling,East,,,,,,,,,
14 February 2031,Wednesday,Paulette  Spencer,Nestle Rolo Potz,24,253.00,6072,Hyderabad,South,,,,,,,,,
15 February 2031,Thursday,Jenny  Garcia,Nestle Maxibon Cookie,1,220.00,220,Shimla,North,,,,,,,,,
16 February 2031,Friday,Shari  Silva,Nestle Fab,4,272.00,1088,Mysore,South,,,,,,,,,
17 February 2031,Saturday,Willie  Vega,Nestle Aero Mint Potz,2,367.00,734,Delhi,North,,,,,,,,,
18 February 2031,Sunday,Elaine  Ellis,Nestle Rowntree Fruit Pastil,3,408.00,1224,Hyderabad,South,,,,,,,,,
19 February 2031,Monday,Edwin  Malone,Nestle Smarties Pop-Up,2,186.00,372,Kolkata,East,,,,,,,,,
20 February 2031,Tuesday,Johanna  Boone,Nestle Milky Bar Stick,3,387.00,1161,Mysore,South,,,,,,,,,
21 February 2031,Wednesday,Salvador  Bass,Nestle Aero Mint Potz,2,264.00,528,Goa,West,,,,,,,,,
22 February 2031,Thursday,Brooke  Horton,Nestle Rowntree Fruit Pastil,21,199.00,4179,Nainital,North,,,,,,,,,
23 February 2031,Friday,Cecilia  Manning,Nestle Aero Mint Potz,3,400.00,1200,Trivandrum,South,,,,,,,,,
24 February 2031,Saturday,Fernando  Rowe,Nestle Toffee Crumble,10,414.00,4140,Ahmedabad,West,,,,,,,,,
25 February 2031,Sunday,Robert  Munoz,Nestle Smarties Pop-Up,12,351.00,4212,Delhi,North,,,,,,,,,
26 February 2031,Monday,Herman  Williams,Nestle Rolo Potz,1,200.00,200,Darjeeling,East,,,,,,,,,
27 February 2031,Tuesday,Drew  Rogers,Nestle Aero Mint Potz,2,233.00,466,Delhi,North,,,,,,,,,
28 February 2031,Wednesday,Rachel  Gomez,Nestle Milky Bar Stick,3,191.00,573,Delhi,North,,,,,,,,,
01 March 2031,Thursday,Sonya  Mullins,Nestle Smarties Pop-Up,2,150.00,300,Kolkata,East,,,,,,,,,
02 March 2031,Friday,Bernadette  Page,Nestle Smarties Pop-Up,2,237.00,474,Delhi,North,,,,,,,,,
03 March 2031,Saturday,Elbert  Klein,Nestle Fab,25,256.00,6400,Cochin,South,,,,,,,,,
04 March 2031,Sunday,Isabel  Cross,Nestle Aero Mint Potz,2,195.00,390,Ranchi,East,,,,,,,,,
05 March 2031,Monday,Eddie  Green,Nestle Toffee Crumble,2,319.00,638,Durgapur,East,,,,,,,,,
06 March 2031,Tuesday,Carla  Mccormick,Nestle Nobbly Bobbly,2,159.00,318,Varanasi,North,,,,,,,,,
07 March 2031,Wednesday,Beth  Tucker,Nestle Maxibon Cookie,3,467.00,1401,Pune,West,,,,,,,,,
08 March 2031,Thursday,Joey  Wong,Nestle Milky Bar Stick,1,371.00,371,Goa,West,,,,,,,,,
09 March 2031,Friday,Shari  Silva,Nestle Aero Mint Potz,1,436.00,436,Mysore,South,,,,,,,,,
10 March 2031,Saturday,Shari  Silva,Nestle Smarties Pop-Up,2,377.00,754,Mysore,South,,,,,,,,,
11 March 2031,Sunday,Ernest  Davis,Nestle Aero Mint Potz,1,304.00,304,Mumbai,West,,,,,,,,,
12 March 2031,Monday,Isabel  Cross,Nestle Toffee Crumble,2,103.00,206,Ranchi,East,,,,,,,,,
13 March 2031,Tuesday,Brooke  Horton,Nestle Toffee Crumble,3,214.00,642,Nainital,North,,,,,,,,,
14 March 2031,Wednesday,Brooke  Horton,Nestle Fab,1,430.00,430,Nainital,North,,,,,,,,,
15 March 2031,Thursday,Charlie  Wood,Nestle Aero Mint Potz,2,454.00,908,Agra,North,,,,,,,,,
16 March 2031,Friday,Sandra  Floyd,Nestle Maxibon Cookie,1,226.00,226,Nainital,North,,,,,,,,,
17 March 2031,Saturday,Elvira  Bowman,Nestle Fab,2,182.00,364,Srinagar,North,,,,,,,,,
18 March 2031,Sunday,Tracy  Reed,Nestle Nobbly Bobbly,3,218.00,654,Agra,North,,,,,,,,,
19 March 2031,Monday,Brooke  Horton,Nestle Maxibon Cookie,1,135.00,135,Nainital,North,,,,,,,,,
20 March 2031,Tuesday,Lance  Yates,Nestle Rowntree Fruit Pastil,3,171.00,513,Srinagar,North,,,,,,,,,
21 March 2031,Wednesday,Marian  Hill,Nestle Fab,3,163.00,489,Trivandrum,South,,,,,,,,,
22 March 2031,Thursday,Blake  Bridges,Nestle Toffee Crumble,3,236.00,708,Cochin,South,,,,,,,,,
23 March 2031,Friday,Iris  Underwood,Nestle Rowntree Fruit Pastil,3,414.00,1242,Pune,West,,,,,,,,,
24 March 2031,Saturday,Kyle  Carr,Nestle Rolo Potz,3,430.00,1290,Delhi,North,,,,,,,,,
25 March 2031,Sunday,Patty  Thompson,Nestle Aero Mint Potz,3,300.00,900,Mumbai,West,,,,,,,,,
26 March 2031,Monday,Edwin  Malone,Nestle Smarties Pop-Up,1,280.00,280,Kolkata,East,,,,,,,,,
27 March 2031,Tuesday,Della  Jensen,Nestle Milky Bar Stick,1,400.00,400,Patna,East,,,,,,,,,
28 March 2031,Wednesday,Sandra  Floyd,Nestle Kit Kat Cone,1,385.00,385,Nainital,North,,,,,,,,,
29 March 2031,Thursday,Colleen  Warren,Nestle Toffee Crumble,2,327.00,654,Ahmedabad,West,,,,,,,,,
30 March 2031,Friday,Salvador  Bass,Nestle Milky Bar Stick,2,205.00,410,Goa,West,,,,,,,,,
31 March 2031,Saturday,Cassandra  Franklin,Nestle Rowntree Screamers,3,109.00,327,Delhi,North,,,,,,,,,
01 April 2031,Sunday,Salvador  Bass,Nestle Aero Mint Potz,3,153.00,459,Goa,West,,,,,,,,,
02 April 2031,Monday,Marian  Hill,Nestle Rowntree Fruit Pastil,1,233.00,233,Trivandrum,South,,,,,,,,,
03 April 2031,Tuesday,Lynette  Brewer,Nestle Milky Bar Stick,1,393.00,393,Varanasi,North,,,,,,,,,
04 April 2031,Wednesday,Ben  Perez,Nestle Nobbly Bobbly,2,398.00,796,Goa,West,,,,,,,,,
05 April 2031,Thursday,Pauline  Beck,Nestle Rowntree Fruit Pastil,3,143.00,429,Pune,West,,,,,,,,,
06 April 2031,Friday,Elbert  Klein,Nestle Fab,1,425.00,425,Cochin,South,,,,,,,,,
07 April 2031,Saturday,Ivan  Adkins,Nestle Milky Bar Stick,3,453.00,1359,Mumbai,West,,,,,,,,,
08 April 2031,Sunday,Sylvester  Morales,Nestle Milky Bar Stick,2,138.00,276,Mumbai,West,,,,,,,,,
09 April 2031,Monday,Kyle  Carr,Nestle Nobbly Bobbly,1,251.00,251,Delhi,North,,,,,,,,,
10 April 2031,Tuesday,Peter  Hodges,Nestle Aero Mint Potz,1,196.00,196,Shimla,North,,,,,,,,,
11 April 2031,Wednesday,Lorraine  Gibson,Nestle Nobbly Bobbly,1,424.00,424,Kolkata,East,,,,,,,,,
12 April 2031,Thursday,Carla  Mccormick,Nestle Smarties Pop-Up,3,403.00,1209,Varanasi,North,,,,,,,,,
13 April 2031,Friday,Cassandra  Franklin,Nestle Toffee Crumble,3,329.00,987,Delhi,North,,,,,,,,,
14 April 2031,Saturday,Della  Jensen,Nestle Smarties Pop-Up,13,498.00,6474,Patna,East,,,,,,,,,
15 April 2031,Sunday,Colleen  Warren,Nestle Maxibon Cookie,3,492.00,1476,Ahmedabad,West,,,,,,,,,
16 April 2031,Monday,Sandra  Floyd,Nestle Milky Bar Stick,3,474.00,1422,Nainital,North,,,,,,,,,
17 April 2031,Tuesday,Elvira  Bowman,Nestle Fab,3,202.00,606,Srinagar,North,,,,,,,,,
18 April 2031,Wednesday,Arturo  Francis,Nestle Milky Bar Stick,4,138.00,552,Ranchi,East,,,,,,,,,
19 April 2031,Thursday,Allan  Ramos,Nestle Rowntree Fruit Pastil,3,289.00,867,Jodhpur,North,,,,,,,,,
20 April 2031,Friday,Kyle  Carr,Nestle Rowntree Screamers,3,353.00,1059,Delhi,North,,,,,,,,,
21 April 2031,Saturday,Guillermo  Potter,Nestle Fab,1,248.00,248,Nainital,North,,,,,,,,,
22 April 2031,Sunday,Marion  Glover,Nestle Milky Bar Stick,2,214.00,428,Durgapur,East,,,,,,,,,
23 April 2031,Monday,Woodrow  Colon,Nestle Rowntree Screamers,2,445.00,890,Cochin,South,,,,,,,,,
24 April 2031,Tuesday,Della  Jensen,Nestle Fab,2,286.00,572,Patna,East,,,,,,,,,
25 April 2031,Wednesday,Drew  Rogers,Nestle Maxibon Cookie,2,212.00,424,Delhi,North,,,,,,,,,
26 April 2031,Thursday,Robert  Munoz,Nestle Milky Bar Stick,3,399.00,1197,Delhi,North,,,,,,,,,
27 April 2031,Friday,Ivan  Adkins,Nestle Smarties Pop-Up,2,355.00,710,Mumbai,West,,,,,,,,,
28 April 2031,Saturday,Andrew  Meyer,Nestle Rolo Potz,3,302.00,906,Mumbai,West,,,,,,,,,
29 April 2031,Sunday,Andrew  Meyer,Nestle Toffee Crumble,1,290.00,290,Mumbai,West,,,,,,,,,
30 April 2031,Monday,Lula  Daniels,Nestle Aero Mint Potz,3,467.00,1401,Nainital,North,,,,,,,,,
01 May 2031,Tuesday,Arturo  Francis,Nestle Rolo Potz,2,236.00,472,Ranchi,East,,,,,,,,,
02 May 2031,Wednesday,Iris  Underwood,Nestle Kit Kat Cone,13,148.00,1924,Pune,West,,,,,,,,,
03 May 2031,Thursday,Lynette  Brewer,Nestle Kit Kat Cone,1,138.00,138,Varanasi,North,,,,,,,,,
04 May 2031,Friday,Lee  Mack,Nestle Rowntree Fruit Pastil,2,430.00,860,Delhi,North,,,,,,,,,
05 May 2031,Saturday,Bernadette  Page,Nestle Milky Bar Stick,1,491.00,491,Delhi,North,,,,,,,,,
06 May 2031,Sunday,Ellen  Weaver,Nestle Toffee Crumble,1,297.00,297,Hyderabad,South,,,,,,,,,
07 May 2031,Monday,Salvador  Bass,Nestle Fab,19,202.00,3838,Goa,West,,,,,,,,,
08 May 2031,Tuesday,Jenny  Garcia,Nestle Rowntree Fruit Pastil,2,484.00,968,Shimla,North,,,,,,,,,
09 May 2031,Wednesday,Don  Gonzales,Nestle Toffee Crumble,2,288.00,576,Mysore,South,,,,,,,,,
10 May 2031,Thursday,Lula  Daniels,Nestle Smarties Pop-Up,1,499.00,499,Nainital,North,,,,,,,,,
11 May 2031,Friday,Edwin  Malone,Nestle Rowntree Fruit Pastil,1,334.00,334,Kolkata,East,,,,,,,,,
12 May 2031,Saturday,Cindy  Becker,Nestle Aero Mint Potz,3,262.00,786,Bangalore,South,,,,,,,,,
13 May 2031,Sunday,Sandra  Floyd,Nestle Maxibon Cookie,17,295.00,5015,Nainital,North,,,,,,,,,
14 May 2031,Monday,Brooke  Horton,Nestle Milky Bar Stick,2,490.00,980,Nainital,North,,,,,,,,,
15 May 2031,Tuesday,Don  Gonzales,Nestle Toffee Crumble,2,260.00,520,Mysore,South,,,,,,,,,
16 May 2031,Wednesday,Cindy  Becker,Nestle Rowntree Fruit Pastil,2,191.00,382,Bangalore,South,,,,,,,,,
17 May 2031,Thursday,Eddie  Green,Nestle Fab,2,208.00,416,Durgapur,East,,,,,,,,,
18 May 2031,Friday,Patty  Thompson,Nestle Aero Mint Potz,2,162.00,324,Mumbai,West,,,,,,,,,
19 May 2031,Saturday,Andrew  Meyer,Nestle Rowntree Screamers,1,328.00,328,Mumbai,West,,,,,,,,,
20 May 2031,Sunday,Christy  Olson,Nestle Milky Bar Stick,3,288.00,864,Surat,West,,,,,,,,,
21 May 2031,Monday,Jenny  Garcia,Nestle Smarties Pop-Up,1,127.00,127,Shimla,North,,,,,,,,,
22 May 2031,Tuesday,Arturo  Francis,Nestle Rowntree Fruit Pastil,2,363.00,726,Ranchi,East,,,,,,,,,
23 May 2031,Wednesday,Sonya  Mullins,Nestle Toffee Crumble,4,400.00,1600,Kolkata,East,,,,,,,,,
24 May 2031,Thursday,Mable  Lindsey,Nestle Rolo Potz,2,303.00,606,Ahmedabad,West,,,,,,,,,
25 May 2031,Friday,Drew  Rogers,Nestle Smarties Pop-Up,3,426.00,1278,Delhi,North,,,,,,,,,
26 May 2031,Saturday,Elaine  Ellis,Nestle Toffee Crumble,1,467.00,467,Hyderabad,South,,,,,,,,,
